name,price,image,category,specifications,uid
Seagate Enterprise Capacity,110.35,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.028, 'type': '7200', 'cache': 128.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",a5b290c7-e138-4776-b2eb-d1a24534966d
TEAMGROUP GX1,73.98,,STORAGE,"{'capacity': 480, 'price_per_gb': 0.154, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",c4cb1e2c-426f-4106-a8ce-2b4eb7231c60
Apacer AS340 PANTHER,29.44,,STORAGE,"{'capacity': 120, 'price_per_gb': 0.245, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",f47f97a8-3e7e-44cd-b5ce-7878bd4455d3
Seagate FireCuda 510,388.42,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.194, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",216fd9b7-ed8a-41dd-8eec-4603b8a05512
HP S700,42.41,,STORAGE,"{'capacity': 250, 'price_per_gb': 0.17, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",9967fe3b-142d-4072-8f37-893705e2cedb
Corsair MP600 CORE MINI,79.98,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.08, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2230', 'interface': 'M.2 PCIe 4.0 X4'}",95a370aa-4773-4aa7-8184-2a6427af930a
Intel DC P4510,172.49,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.086, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'U.2'}",5566a7d1-427d-40a0-8e87-cb5bc1dc356d
Patriot P400 Lite,233.99,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.058, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",e52d3564-13e9-493a-ba32-fc362012c028
Seagate IronWolf 525,467.03,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.234, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",cff3c111-a284-46ab-91a6-cc81d5117c40
Transcend 250H,433.99,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.108, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",05ecf3de-2df3-473d-a77e-0e5bdc09c138
Western Digital WD_BLACK SN770M,77.98,,STORAGE,"{'capacity': 500, 'price_per_gb': 0.156, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2230', 'interface': 'M.2 PCIe 4.0 X4'}",813de271-42c7-4b62-b631-52e5f2ab9317
Western Digital RE,102.95,,STORAGE,"{'capacity': 3000, 'price_per_gb': 0.034, 'type': '7200', 'cache': 64.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",bc7282b4-94d5-43a1-877d-cafc5a960e4c
Inland Premium,280.0,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.07, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",b9fe7f6f-e0be-401f-a0d0-e95e14d24c2d
FanXiang S770,289.99,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.072, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",a6122ab5-81e3-43da-8b2d-68e75fe38246
TEAMGROUP T-Force Cardea Zero Z340,261.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.262, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",e31bc0cf-6a39-45ed-8cc1-07fa4ac50543
Seagate BarraCuda,231.58,,STORAGE,"{'capacity': 3000, 'price_per_gb': 0.077, 'type': '5400', 'cache': 128.0, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",ceb4ac81-2801-416f-afea-ec82eefd4332
Transcend SSD230S,39.99,,STORAGE,"{'capacity': 256, 'price_per_gb': 0.156, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",973391e1-6489-4af1-bcb7-af6d01240510
TEAMGROUP CX1,31.99,,STORAGE,"{'capacity': 480, 'price_per_gb': 0.067, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",705e162b-c706-427e-a206-12295baceeb5
Samsung PM893,187.75,,STORAGE,"{'capacity': 960, 'price_per_gb': 0.196, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",fdfeb337-15ed-4b62-95f6-b005cad6b649
Lexar Professional NM800PRO w/Heatsink,169.99,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.085, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",0a3df286-8ecf-4de3-b5dd-efbbee223db4
Transcend 250S,356.09,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.089, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",1d341124-3aa2-4c48-a250-f3e5e1d8a3e0
Western Digital Caviar Green,63.44,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.063, 'type': '5400', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 3.0 Gb/s'}",bf0d9ba9-856d-4a70-83b1-02149ac4646e
Addlink S20,64.98,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.065, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",f53126e9-26c3-4ebd-9b35-be0291f4b2c9
Crucial M500,495.0,,STORAGE,"{'capacity': 960, 'price_per_gb': 0.516, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",f88fb633-2e42-4017-82fe-6f09927ae9ee
Seagate SkyHawk,143.0,,STORAGE,"{'capacity': 6000, 'price_per_gb': 0.024, 'type': '5900', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",a6151e69-bdc4-45c7-96bb-9f31c41d9b77
Toshiba X300 Pro,241.99,,STORAGE,"{'capacity': 10000, 'price_per_gb': 0.024, 'type': '7200', 'cache': 512.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",fe042add-75ac-4942-8488-080da72fa356
Toshiba N300,318.23,,STORAGE,"{'capacity': 12000, 'price_per_gb': 0.027, 'type': '7200', 'cache': nan, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",d4347a72-a610-4e65-aa93-d1d76dbce3a9
Kingston SSDNow KC400,74.98,,STORAGE,"{'capacity': 128, 'price_per_gb': 0.586, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",5ffac477-2eda-4518-a937-a99a68e1959f
Toshiba MG09 512e,299.99,,STORAGE,"{'capacity': 16000, 'price_per_gb': 0.019, 'type': '7200', 'cache': 512.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",f816fcd9-fb6d-4169-b9bb-8a6c0b8901b2
Timetec 35TTQNM2SATA,62.55,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.063, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 SATA'}",643337b1-8dbf-422f-ad78-f5c314c20cfb
PNY XLR8 CS3040,329.99,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.165, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",2dbaf648-60bd-4726-ac3f-09dd229bba6b
Lexar NQ100,69.0,,STORAGE,"{'capacity': 960, 'price_per_gb': 0.072, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",c3ed1d75-462e-4b27-83f1-b4dd5d22a37e
Addlink A93 PS5,248.44,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.062, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",961ecc94-ebcf-429f-b72e-e69dea9bd48e
Silicon Power Slim S55,26.21,,STORAGE,"{'capacity': 240, 'price_per_gb': 0.109, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",34bf81fe-fe4f-4701-b663-efbd84cbf35e
Patriot Viper VPN110,177.93,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.089, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",1939d404-4def-4835-abaa-1deca19c5b86
Addlink S90 Lite,77.44,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.077, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",c50f4850-50a1-4ccd-9d3b-77bfe9b3158d
Western Digital WDBMMA0030HNC-NRSN,64.98,,STORAGE,"{'capacity': 3000, 'price_per_gb': 0.022, 'type': '5400', 'cache': 64.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",ff330f2a-f284-45cc-bfce-cd4d39d49f4b
ADATA XPG SX8100,499.99,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.125, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",2c3b9554-8ee3-416c-b265-f8de4c4d0400
Lenovo S4520,400.92,,STORAGE,"{'capacity': 960, 'price_per_gb': 0.418, 'type': 'SSD', 'cache': nan, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",bec8122d-7626-437e-b2fb-ea35fe3a2048
Lexar NS100,129.99,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.065, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",43119612-d95a-4ae7-a08d-0789ee902383
Intel 320,73.0,,STORAGE,"{'capacity': 40, 'price_per_gb': 1.825, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 3.0 Gb/s'}",183af4cc-3377-4d3a-a626-4b6030bc5211
Sabrent Rocket Q4,249.99,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.125, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",ed8f9eb4-fb12-4be9-a49b-5305c654dc80
Toshiba S300,97.99,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.049, 'type': '5400', 'cache': 128.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",68362899-c0e5-4e40-a017-bc868a78793c
Fantom Drives VENOM8,299.95,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.075, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",c2ecee8e-547c-473f-a252-3da55127f6c1
Transcend MTE245S,109.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.11, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",8b58d8bb-29ed-4ca4-8588-36863e6d8689
Western Digital VelociRaptor,235.62,,STORAGE,"{'capacity': 600, 'price_per_gb': 0.393, 'type': '10000', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",ba4e1ac5-58e0-4bfa-9a50-98c8e29980bf
Western Digital Green,215.0,,STORAGE,"{'capacity': 6000, 'price_per_gb': 0.036, 'type': '5400', 'cache': 64.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",5255b1fe-4ccc-495f-a376-8b67f013c8c5
Intel DC S3610,365.0,,STORAGE,"{'capacity': 800, 'price_per_gb': 0.456, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",a4ec5c64-c267-49a8-8918-ccb8916b20f7
Western Digital Purple,249.99,,STORAGE,"{'capacity': 8000, 'price_per_gb': 0.031, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",2ed47b8d-ae9f-4ca0-b6dc-ef92ff4af809
Patriot Viper VP4300 Lite,46.99,,STORAGE,"{'capacity': 500, 'price_per_gb': 0.094, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",0886eb64-3410-41b3-b503-885aada63842
Gigabyte Gen3 2500E,292.98,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.146, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",cc3b4ed1-1ea9-4435-9ca6-1df345238f5b
Western Digital RE3,24.99,,STORAGE,"{'capacity': 250, 'price_per_gb': 0.1, 'type': '7200', 'cache': 16.0, 'form_factor': '3.5', 'interface': 'SATA 3.0 Gb/s'}",0970130e-bac2-4577-b482-e2aa5419282e
Intel 530,86.17,,STORAGE,"{'capacity': 120, 'price_per_gb': 0.718, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",50ec62b1-0fa7-4301-990b-d46cf964cbe1
Seagate Barracuda ES,58.4,,STORAGE,"{'capacity': 750, 'price_per_gb': 0.078, 'type': '7200', 'cache': 16.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",9a245400-e0f3-4fbc-a880-57565ab755d6
Seagate SkyHawk,134.99,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.034, 'type': '5900', 'cache': 64.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",cd37fb30-cc35-4b03-a1ee-a591b5c9189b
Hitachi HDN724040ALE640,109.33,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.027, 'type': '7200', 'cache': nan, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",56e2e960-3e64-4b15-93fd-19c094f8bb0e
Kingston DC1000B,77.45,,STORAGE,"{'capacity': 240, 'price_per_gb': 0.323, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",da3a2e71-d72a-4e60-ac73-1283a9bed285
Transcend SSD230S,171.08,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.086, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",145655ad-1a6a-4a56-b7e0-dc3ab113b72c
Silicon Power Slim S55,26.53,,STORAGE,"{'capacity': 240, 'price_per_gb': 0.111, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",78fe8c22-4fd1-44bc-844b-a5eaadfe77b1
Toshiba MQ04ABD200,69.88,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.035, 'type': '5400', 'cache': 128.0, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",a9de6ac7-5db9-4843-9947-5ebf4ac4394f
Seagate SkyHawk Surveillance +Rescue,72.98,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.036, 'type': '5400', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",fb44f207-eaca-4c36-ad4d-79e9287c33f9
Lexar Professional NM800PRO w/Heatsink,64.98,,STORAGE,"{'capacity': 512, 'price_per_gb': 0.127, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",2bfe95d0-be89-46c6-b4c3-34ab77522c31
Seagate SkyHawk AI,239.99,,STORAGE,"{'capacity': 10000, 'price_per_gb': 0.024, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",cac5dd34-87ff-49d1-ba98-cc1200c488c7
Toshiba MG04ACA400N,114.98,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.029, 'type': '7200', 'cache': 128.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",8e7a9fa3-e422-4dcb-a792-1542c16f0eff
Western Digital Black2,249.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.25, 'type': nan, 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",b31f0bec-316c-4f04-b0e5-a23533d16256
Intel SSDMCEAW120A401,60.0,,STORAGE,"{'capacity': 120, 'price_per_gb': 0.5, 'type': 'SSD', 'cache': nan, 'form_factor': 'mSATA', 'interface': 'mSATA'}",20fe022d-05ba-4c85-999b-f83c7624b63d
Transcend TS120GSSD220S,22.58,,STORAGE,"{'capacity': 120, 'price_per_gb': 0.188, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",3e29170c-886c-46aa-8fe0-23adee47a046
PNY XLR8 CS3040,75.0,,STORAGE,"{'capacity': 500, 'price_per_gb': 0.15, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",c85c7495-1718-431b-8942-8073bdd78ec1
Western Digital Red,142.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.143, 'type': '5400', 'cache': 16.0, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",06d2dec6-aaa9-41ec-83ab-b139efdba884
Intel 750,499.0,,STORAGE,"{'capacity': 400, 'price_per_gb': 1.248, 'type': 'SSD', 'cache': nan, 'form_factor': 'PCIe', 'interface': 'PCIe x4'}",353957cf-a4fd-4e0d-9234-dd5ed08c6273
Hitachi 0F23663,960.0,,STORAGE,"{'capacity': 6000, 'price_per_gb': 0.16, 'type': '7200', 'cache': 128.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",2156a72b-2f52-49e8-af30-59293c872b0c
Seagate SkyHawk Surveillance,297.95,,STORAGE,"{'capacity': 10000, 'price_per_gb': 0.03, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",f77bf88c-7bc5-4fb5-a894-6223a2de12e3
Timetec 35TTQNM2SATA,38.66,,STORAGE,"{'capacity': 512, 'price_per_gb': 0.076, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 SATA'}",7c5043b6-883c-4e84-9b4d-846be680ae1d
Western Digital Caviar Blue,161.53,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.162, 'type': '7200', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 3.0 Gb/s'}",73e0e6fb-7a19-48f2-a021-c43651bf7e4c
Seagate Barracuda LP,129.0,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.129, 'type': '5900', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 3.0 Gb/s'}",1dd31f81-307f-42fc-80f3-00b500cc883d
Hitachi Ultrastar,50.0,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.05, 'type': '7200', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",36105905-0e0a-4f3f-945c-556a7e5c8809
PNY CS2142,75.98,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.076, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2230', 'interface': 'M.2 PCIe 4.0 X4'}",04c2d0eb-67fd-4916-8bb8-eb4388384e0f
Corsair MP600 MINI,89.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.09, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2230', 'interface': 'M.2 PCIe 4.0 X4'}",017d4dea-d3a6-4d9d-9f50-8da6cae51833
Intel D3-S4510,439.99,,STORAGE,"{'capacity': 3840, 'price_per_gb': 0.115, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",7d83cdc6-2606-4cdd-93af-43a2c3bfbd1e
Addlink A95,86.44,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.086, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",1a0e1556-15c5-46ec-9395-f354d111749a
Toshiba N300,199.0,,STORAGE,"{'capacity': 8000, 'price_per_gb': 0.025, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",1505abaa-0837-4e14-aa28-a3bf3ad90dc0
TEAMGROUP T-Force Delta Max RGB Lite,48.99,,STORAGE,"{'capacity': 512, 'price_per_gb': 0.096, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",7feb3193-d746-49bd-9904-0f84a9f431fc
Intel 545s,45.58,,STORAGE,"{'capacity': 256, 'price_per_gb': 0.178, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 SATA'}",acaadf44-45a1-4338-b391-1bf88c92d410
TEAMGROUP GX1,28.0,,STORAGE,"{'capacity': 120, 'price_per_gb': 0.233, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",6c2623ed-6839-428b-8892-48f61d582db2
Western Digital Black SN750 Rev2,74.98,,STORAGE,"{'capacity': 500, 'price_per_gb': 0.15, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",5a6099ca-26af-458a-bf78-e2a794413de0
NEMIX RAM NEMESIS,89.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.09, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",7973cf7b-f7b5-493c-ad07-8ff06cefb08f
Toshiba N300 Pro,208.99,,STORAGE,"{'capacity': 8000, 'price_per_gb': 0.026, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",d71934ff-71d0-4288-9799-985d9eba45b5
Toshiba P300,169.0,,STORAGE,"{'capacity': 3000, 'price_per_gb': 0.056, 'type': '7200', 'cache': 64.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",2c640e0a-3e33-4ccb-9980-e7520b54deca
Intel D3-S4510,79.0,,STORAGE,"{'capacity': 480, 'price_per_gb': 0.165, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",d7c9ea96-2c28-430a-820c-b438ccafc015
Hitachi A7K1000-750,37.56,,STORAGE,"{'capacity': 750, 'price_per_gb': 0.05, 'type': '7200', 'cache': 32.0, 'form_factor': '3.5', 'interface': 'SATA 3.0 Gb/s'}",980ecfeb-6258-4ff3-a569-1a615bb6bc82
Intel 600p,189.0,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.189, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 3.0 X4'}",7550b7a6-6883-475a-ae67-f7d278d90a07
Micron 1100,279.0,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.139, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",19365f32-5a8e-42fd-be1c-d08c660b321e
Seagate Exos X14,245.0,,STORAGE,"{'capacity': 10000, 'price_per_gb': 0.025, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",3b5e5197-d5cb-468f-af8e-b8f29968490b
Seagate IronWolf NAS,229.99,,STORAGE,"{'capacity': 10000, 'price_per_gb': 0.023, 'type': '7200', 'cache': nan, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",db9ae6d3-d09c-43d3-919e-320e6f28fb43
Toshiba L200,56.98,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.057, 'type': '5400', 'cache': 128.0, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",cf15e3f3-7631-49da-8af0-1ba7637c0776
Intel 520,280.4,,STORAGE,"{'capacity': 120, 'price_per_gb': 2.337, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",df60fc2a-950d-4f4e-b4fb-ac2729876935
Intel DC P3700,348.0,,STORAGE,"{'capacity': 800, 'price_per_gb': 0.435, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'U.2'}",55f91df5-9228-4b61-8c71-5c2048dcec9c
Seagate SkyHawk AI,425.95,,STORAGE,"{'capacity': 14000, 'price_per_gb': 0.03, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",fa4cfe66-52c8-4a74-8634-ea28b7569787
Intenso High Performance,40.47,,STORAGE,"{'capacity': 480, 'price_per_gb': 0.084, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",473eda3b-af1d-43cb-88f9-050aa4dd026d
Inland TN325,94.99,,STORAGE,"{'capacity': 1000, 'price_per_gb': 0.095, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2242', 'interface': 'M.2 PCIe 3.0 X4'}",79f747c4-590b-4144-ac01-ef2e647bbea5
Toshiba N300 Pro,308.99,,STORAGE,"{'capacity': 16000, 'price_per_gb': 0.019, 'type': '7200', 'cache': 512.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",1b51c688-a5ec-479c-a425-ae0a0ff2d4d2
Addlink A93 PS5,124.44,,STORAGE,"{'capacity': 2000, 'price_per_gb': 0.062, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",a0325c24-efe9-45a3-8c73-0f301cf7c6e6
Toshiba X300 Pro,148.99,,STORAGE,"{'capacity': 6000, 'price_per_gb': 0.025, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",2fd944cf-d8f5-4ee3-962b-5651d05f875c
Toshiba S300 Pro,139.99,,STORAGE,"{'capacity': 6000, 'price_per_gb': 0.023, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",1c198f61-b6c6-4d27-910a-3d64c36a3c54
Seagate SkyHawk AI,183.13,,STORAGE,"{'capacity': 8000, 'price_per_gb': 0.023, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",1c456b63-9859-413f-9e93-08ba8bf0348b
Addlink S93,248.44,,STORAGE,"{'capacity': 4000, 'price_per_gb': 0.062, 'type': 'SSD', 'cache': nan, 'form_factor': 'M.2-2280', 'interface': 'M.2 PCIe 4.0 X4'}",e3196d75-6a7c-41a9-8a3d-fd3d564e6611
Toshiba N300,356.44,,STORAGE,"{'capacity': 12000, 'price_per_gb': 0.03, 'type': '7200', 'cache': 256.0, 'form_factor': '3.5', 'interface': 'SATA 6.0 Gb/s'}",fc02e19f-9027-47b9-9cf0-a4c5a6cde4d3
Addlink S20,37.44,,STORAGE,"{'capacity': 512, 'price_per_gb': 0.073, 'type': 'SSD', 'cache': nan, 'form_factor': '2.5', 'interface': 'SATA 6.0 Gb/s'}",f33db2c7-bdf3-430c-8728-ab0266825704
